Word,Value,Alternative,Word.on..0.left..1.right.,Crit_Reg,Condition,Item,acc,RT,Total.time.to.correct.answer,Subject
10,了,已,0,NA,filler,47,1,710,710,129
11,很久。,闪烁。,1,NA,filler,47,1,705,705,129
0,阅览室,xxx,0,NA,filler,54,1,542,542,129
1,里,羊,0,NA,filler,54,1,586,586,129
2,确实,徒弟,0,NA,filler,54,1,1223,1223,129
3,有,下,1,NA,filler,54,1,623,623,129
4,几台,叮嘱,1,NA,filler,54,1,1424,1424,129
5,电脑，,增添，,1,NA,filler,54,1,824,824,129
6,然而,矛盾,1,NA,filler,54,1,800,800,129
7,大多数,四边形,0,NA,filler,54,1,608,608,129
8,不能,健身,0,NA,filler,54,1,825,825,129
9,正常,正是,0,NA,filler,54,1,551,551,129
10,使用。,基础。,0,NA,filler,54,1,536,536,129
0,椅子,xxx,0,8,c,7,1,519,519,129
1,上,几,1,8,c,7,0,2706,5008,129
2,丢着,房间,0,8,c,7,1,1249,1249,129
3,的,之,0,8,c,7,1,719,719,129
4,衣服,取缔,0,8,c,7,1,1040,1040,129
5,至少,秩序,1,8,c,7,1,673,673,129
6,有,则,1,8,c,7,1,727,727,129
7,两把，,腼腆，,1,8,c,7,1,809,809,129
8,老人,缺乏,0,8,c,7,1,804,804,129
9,还一直,芭蕾舞,1,8,c,7,1,1116,1116,129
10,抱怨,棉袄,0,8,c,7,1,959,959,129
11,找不到。,躺下去。,1,8,c,7,1,952,952,129
0,扣了分,xxx,0,NA,filler,42,1,1007,1007,129
1,的,我,0,NA,filler,42,1,543,543,129
2,错误,细胞,1,NA,filler,42,0,680,2552,129
3,大约,宇宙,0,NA,filler,42,1,754,754,129
4,有,你,0,NA,filler,42,1,550,550,129
5,五六处，,静悄悄，,0,NA,filler,42,1,489,489,129
6,剩下的,吃蛋糕,1,NA,filler,42,1,591,591,129
7,错误,细胞,0,NA,filler,42,0,650,2776,129
8,改卷人,小轿车,1,NA,filler,42,0,600,2153,129
9,都给分,舞蹈课,1,NA,filler,42,1,935,935,129
10,了。,长。,0,NA,filler,42,1,627,627,129
0,体恤,xxx,0,8,b,6,1,629,629,129
1,上,人,0,8,b,6,1,1040,1040,129
2,印着,咆哮,1,8,b,6,1,993,993,129
3,的,气,1,8,b,6,1,623,623,129
4,照片,把握,0,8,b,6,1,737,737,129
5,竟然,蚂蚁,0,8,b,6,1,583,583,129
6,有,则,0,8,b,6,1,529,529,129
7,很多张，,不喜欢，,1,8,b,6,1,807,807,129
8,粉丝,膀胱,0,8,b,6,1,664,664,129
9,看到后,魅力的,1,8,b,6,1,664,664,129
10,非常得,假想敌,0,8,b,6,1,745,745,129
11,激动。,跑步。,1,8,b,6,1,639,639,129
0,那起,xxx,0,NA,filler,32,1,999,999,129
1,事故,食物,1,NA,filler,32,1,1520,1520,129
2,引发,翡翠,1,NA,filler,32,1,769,769,129
3,的,把,1,NA,filler,32,1,551,551,129
4,报道,销售,0,NA,filler,32,1,984,984,129
5,有,退,1,NA,filler,32,1,576,576,129
6,很多，,准备，,1,NA,filler,32,0,536,2248,129
7,当局,偷偷,1,NA,filler,32,1,688,688,129
8,被迫,牙齿,0,NA,filler,32,1,624,624,129
9,召开,宇宙,1,NA,filler,32,1,624,624,129
10,了,把,0,NA,filler,32,1,568,568,129
11,新闻,想到,0,NA,filler,32,1,568,568,129
12,发布会。,适应性。,1,NA,filler,32,1,696,696,129
0,大楼,xxx,0,7,d,4,1,1992,1992,129
1,前,即,1,7,d,4,1,1223,1223,129
2,的,了,0,7,d,4,1,800,800,129
3,示威者,忍不住,1,7,d,4,1,5351,5351,129
4,依然,昆虫,1,7,d,4,1,793,793,129
5,有,里,1,7,d,4,1,672,672,129
6,很多辆，,笑嘻嘻，,0,7,d,4,1,631,631,129
7,行人,巧妙,1,7,d,4,1,897,897,129
8,很难,荧光,0,7,d,4,1,959,959,129
9,从这里,不至于,0,7,d,4,1,755,755,129
10,穿过。,应该。,0,7,d,4,1,613,613,129
0,那面,xxx,0,NA,filler,33,1,686,686,129
1,镜子,疲劳,0,NA,filler,33,1,623,623,129
2,勾起,梯田,1,NA,filler,33,1,849,849,129
3,的,也,1,NA,filler,33,1,665,665,129
4,回忆,贷款,1,NA,filler,33,0,1160,2830,129
5,竟然,氢气,1,NA,filler,33,1,937,937,129
6,有,吐,1,NA,filler,33,1,527,527,129
7,这么多，,谁知道，,0,NA,filler,33,1,706,706,129
8,外祖母,下馆子,1,NA,filler,33,1,1023,1023,129
9,看着,蚯蚓,0,NA,filler,33,1,679,679,129
10,入迷了。,飞行棋。,1,NA,filler,33,1,904,904,129
0,伴郎,xxx,0,NA,filler,40,1,566,566,129
1,驾驶,八百,0,NA,filler,40,1,1480,1480,129
2,的,花,1,NA,filler,40,1,626,626,129
3,衬衫,膨胀,0,NA,filler,40,1,743,743,129
4,至少,若干,1,NA,filler,40,1,1097,1097,129
5,有,里,0,NA,filler,40,1,806,806,129
6,三个，,打假，,0,NA,filler,40,1,640,640,129
7,然而,实践,1,NA,filler,40,1,873,873,129
8,宾客们,周期性,1,NA,filler,40,1,937,937,129
9,并不,矛盾,0,NA,filler,40,1,726,726,129
10,知情。,迄今。,0,NA,filler,40,1,608,608,129
0,篮球,xxx,0,7,b,14,1,19655,19655,129
1,砸中,怨恨,1,7,b,14,1,1504,1504,129
2,的,也,0,7,b,14,1,600,600,129
3,蛋糕,融洽,0,7,b,14,1,1288,1288,129
4,看起来,推开了,1,7,b,14,1,913,913,129
5,有,上,1,7,b,14,1,815,815,129
6,好几块，,总任务，,0,7,b,14,1,720,720,129
7,孩子们,静悄悄,1,7,b,14,1,1152,1152,129
8,看到后,俗话说,1,7,b,14,1,832,832,129
9,吓得,铜鼓,1,7,b,14,1,832,832,129
10,不轻。,乔木。,0,7,b,14,1,1719,1719,129
0,池塘,xxx,0,NA,filler,55,1,589,589,129
1,里,光,1,NA,filler,55,1,577,577,129
2,嬉戏,膀胱,1,NA,filler,55,1,1063,1063,129
3,的,对,0,NA,filler,55,1,489,489,129
4,原本,授予,0,NA,filler,55,1,800,800,129
5,有,户,0,NA,filler,55,1,712,712,129
6,很多,改革,0,NA,filler,55,1,545,545,129
7,鸭子，,端详，,0,NA,filler,55,1,606,606,129
8,打雷后,玻璃窗,1,NA,filler,55,1,824,824,129
9,便,吗,0,NA,filler,55,1,705,705,129
10,不见了,莫须有,0,NA,filler,55,1,465,465,129
11,踪影。,黑子。,0,NA,filler,55,1,943,943,129
0,眼镜,xxx,0,8,a,9,1,543,543,129
1,旁边,兴奋,0,8,a,9,1,1016,1016,129
2,遗落,诸侯,1,8,a,9,1,975,975,129
3,的,就,0,8,a,9,1,480,480,129
4,耳环,舒畅,1,8,a,9,1,2577,2577,129
5,竟然,蚂蚁,0,8,a,9,1,600,600,129
6,有,那,0,8,a,9,1,503,503,129
7,两副，,柑桔，,0,8,a,9,1,449,449,129
8,客人,悄悄,1,8,a,9,1,575,575,129
9,退房时,谁旁边,1,8,a,9,1,944,944,129
10,没有,研究,0,8,a,9,0,704,2640,129
11,注意到。,看不懂。,0,8,a,9,1,496,496,129
0,这里,xxx,0,NA,filler,50,1,558,558,129
1,欺骗,哈哈,1,NA,filler,50,1,873,873,129
2,消费者,干什么,1,NA,filler,50,1,617,617,129
3,的,多,1,NA,filler,50,1,522,522,129
4,商品,然后,0,NA,filler,50,1,445,445,129
5,有,云,0,NA,filler,50,1,599,599,129
6,减肥霜，,联合国，,1,NA,filler,50,1,904,904,129
7,举报,灵魂,1,NA,filler,50,1,2000,2000,129
8,多次,侵略,0,NA,filler,50,0,640,2024,129
9,都没有,优越性,0,NA,filler,50,1,680,680,129
10,被下架。,经济学。,1,NA,filler,50,1,680,680,129
0,领班,xxx,0,NA,filler,35,1,6046,6046,129
1,打碎,震撼,0,NA,filler,35,1,2857,2857,129
2,的,圆,1,NA,filler,35,1,1945,1945,129
3,领带,诧异,0,NA,filler,35,1,983,983,129
4,有,伞,0,NA,filler,35,1,560,560,129
5,很多条，,即使是，,1,NA,filler,35,1,1065,1065,129
6,老板,演奏,0,NA,filler,35,1,591,591,129
7,知道后,有意义,1,NA,filler,35,1,848,848,129
8,并没有,代表团,0,NA,filler,35,1,969,969,129
9,责骂,碧绿,0,NA,filler,35,1,1024,1024,129
10,他。,和。,1,NA,filler,35,1,1023,1023,129
0,沙发,xxx,0,8,c,15,1,1848,1848,129
1,上,年,1,8,c,15,1,695,695,129
2,堆着,考核,0,8,c,15,1,896,896,129
3,的,而,0,8,c,15,1,544,544,129
4,垃圾,强烈,0,8,c,15,1,673,673,129
5,起码,剥夺,1,8,c,15,0,807,2655,129
6,有,地,0,8,c,15,1,712,712,129
7,两套，,灼热，,1,8,c,15,1,610,610,129
8,主人,探索,0,8,c,15,1,574,574,129
9,很久,闪烁,0,8,c,15,1,832,832,129
10,没有,问题,1,8,c,15,1,616,616,129
11,整理,仅仅,0,8,c,15,1,577,577,129
12,了。,不。,1,8,c,15,1,615,615,129
0,茶室,xxx,0,NA,filler,28,1,479,479,129
1,里,而,0,NA,filler,28,1,976,976,129
2,的,蓝,0,NA,filler,28,1,527,527,129
3,客人,拒绝,1,NA,filler,28,1,1000,1000,129
4,好像,宇宙,1,NA,filler,28,1,681,681,129
5,有,地,1,NA,filler,28,1,592,592,129
6,十几个，,生气了，,0,NA,filler,28,1,960,960,129
7,周末,深厚,1,NA,filler,28,1,1343,1343,129
8,的,女,0,NA,filler,28,1,600,600,129
9,时候,轻轻,0,NA,filler,28,1,1457,1457,129
10,客人,飞船,1,NA,filler,28,1,744,744,129
11,会更多。,自行车。,0,NA,filler,28,1,11153,11153,129
0,这个,xxx,0,NA,filler,56,1,843,843,129
1,小卖部,坐飞机,1,NA,filler,56,1,1217,1217,129
2,售卖,杆菌,0,NA,filler,56,1,951,951,129
3,的,把,1,NA,filler,56,1,906,906,129
4,不光,驾驶,0,NA,filler,56,1,726,726,129
5,有,又,0,NA,filler,56,1,537,537,129
6,零食，,渤海，,0,NA,filler,56,1,537,537,129
7,学生,第二,1,NA,filler,56,1,854,854,129
8,还会,脂肪,0,NA,filler,56,1,632,632,129
9,在这里,俱乐部,1,NA,filler,56,1,640,640,129
10,购买,皮肤,1,NA,filler,56,1,640,640,129
11,学习,虽然,1,NA,filler,56,1,664,664,129
12,用品。,故意。,0,NA,filler,56,1,616,616,129
0,电影,xxx,0,7,c,23,1,582,582,129
1,提到,狭长,0,7,c,23,1,1529,1529,129
2,的,所,0,7,c,23,1,424,424,129
3,文物,给予,0,7,c,23,1,751,751,129
4,共计,气压,1,7,c,23,1,1216,1216,129
5,有,我,0,7,c,23,1,576,576,129
6,五部，,亲家，,1,7,c,23,1,608,608,129
7,这些,生活,0,7,c,23,1,3865,3865,129
8,都是,牛皮,0,7,c,23,1,537,537,129
9,传统,掌握,0,7,c,23,1,903,903,129
10,文化,怎么,1,7,c,23,1,840,840,129
11,的,我,1,7,c,23,1,1104,1104,129
12,精髓。,抑制。,1,7,c,23,1,1936,1936,129
0,不能,xxx,0,NA,filler,49,1,630,630,129
1,和,楼,1,NA,filler,49,0,12552,13930,129
2,牛奶,叫喊,0,NA,filler,49,1,1086,1086,129
3,一起,政府,1,NA,filler,49,1,688,688,129
4,服用,黑夜,1,NA,filler,49,1,688,688,129
5,的,都,1,NA,filler,49,1,672,672,129
6,食物,端详,1,NA,filler,49,1,688,688,129
7,还,加,1,NA,filler,49,1,744,744,129
8,有,绿,0,NA,filler,49,1,464,464,129
9,柠檬，,凄凉，,0,NA,filler,49,1,824,824,129
10,医生,积累,1,NA,filler,49,1,711,711,129
11,叮嘱道。,即使是。,0,NA,filler,49,1,1009,1009,129
0,抽屉,xxx,0,8,d,12,1,695,695,129
1,里,过,1,8,d,12,1,560,560,129
2,藏着,舞蹈,0,8,d,12,1,2215,2215,129
3,的,于,1,8,d,12,1,681,681,129
4,戒指,厌恶,1,8,d,12,1,3232,3232,129
5,听说,兴趣,0,8,d,12,1,823,823,129
6,有,其,1,8,d,12,1,648,648,129
7,两件，,痉挛，,0,8,d,12,1,529,529,129
8,新郎,纵横,0,8,d,12,1,584,584,129
9,为此,抑制,1,8,d,12,1,616,616,129
10,准备了,胜利后,1,8,d,12,1,968,968,129
11,很久。,暂时。,0,8,d,12,1,679,679,129
0,那届,xxx,0,NA,filler,34,1,534,534,129
1,运动会,赤裸裸,0,NA,filler,34,1,2240,2240,129
2,缺席,油漆,1,NA,filler,34,1,856,856,129
3,的,说,1,NA,filler,34,1,537,537,129
4,运动员,怎么样,1,NA,filler,34,1,545,545,129
5,几乎,姑娘,1,NA,filler,34,1,1336,1336,129
6,有,冷,1,NA,filler,34,1,503,503,129
7,三分之一，,白白胖胖，,0,NA,filler,34,1,472,472,129
8,大部分,太阳能,1,NA,filler,34,1,865,865,129
9,都是,雄蕊,1,NA,filler,34,1,543,543,129
10,签证,巩固,0,NA,filler,34,1,687,687,129
11,的,痛,0,NA,filler,34,1,489,489,129
12,问题。,罚款。,0,NA,filler,34,1,439,439,129
0,适合,xxx,0,NA,filler,58,1,522,522,129
1,家人,来说,1,NA,filler,58,0,2703,4112,129
2,聚会,侮辱,1,NA,filler,58,1,944,944,129
3,的,我,1,NA,filler,58,1,536,536,129
4,地点,奋斗,0,NA,filler,58,1,1271,1271,129
5,还,几,1,NA,filler,58,1,1459,1459,129
6,有,即,0,NA,filler,58,0,623,2815,129
7,公园，,反应，,1,NA,filler,58,1,1311,1311,129
8,就是要,眼睁睁,1,NA,filler,58,1,1129,1129,129
9,挑选,灭亡,0,NA,filler,58,1,1056,1056,129
10,一个,问题,1,NA,filler,58,1,1527,1527,129
11,好天气。,骑车子。,0,NA,filler,58,1,720,720,129
0,池塘,xxx,0,7,d,16,1,1574,1574,129
1,旁边,列宁,1,7,d,16,1,849,849,129
2,的,而,1,7,d,16,1,680,680,129
3,古井,怨恨,1,7,d,16,1,1577,1577,129
4,看上去,销售额,0,7,d,16,1,590,590,129
5,有,了,1,7,d,16,1,3129,3129,129
6,三四头，,听懂了，,1,7,d,16,1,71,71,129
7,访客,失掉,1,7,d,16,1,1251,1251,129
8,非常地,氧化了,0,7,d,16,1,702,702,129
9,喜欢,爸爸,0,7,d,16,1,727,727,129
10,这个,由于,0,7,d,16,1,544,544,129
11,农场。,剥夺。,1,7,d,16,1,656,656,129
0,总监,xxx,0,NA,filler,37,1,479,479,129
1,起草,垃圾,0,NA,filler,37,0,848,3296,129
2,的,把,0,NA,filler,37,1,648,648,129
3,办公室,怎么办,0,NA,filler,37,1,1744,1744,129
4,确实,剥削,0,NA,filler,37,1,864,864,129
5,有,种,0,NA,filler,37,1,840,840,129
6,一个，,生活，,0,NA,filler,37,1,920,920,129
7,另外,降低,0,NA,filler,37,1,808,808,129
8,那个,矛盾,0,NA,filler,37,1,752,752,129
9,是由,惊愕,0,NA,filler,37,1,576,576,129
10,专业人士,哺乳动物,1,NA,filler,37,1,704,704,129
11,负责,粮食,0,NA,filler,37,1,664,664,129
12,的。,种。,1,NA,filler,37,1,912,912,129
0,摄像机,xxx,0,7,a,13,1,1166,1166,129
1,两边,孩子,1,7,a,13,1,873,873,129
2,的,话,0,7,a,13,1,1031,1031,129
3,音箱,愤怒,0,7,a,13,1,904,904,129
4,共计,管理,0,7,a,13,1,608,608,129
5,有,天,1,7,a,13,1,584,584,129
6,四台，,姑娘，,0,7,a,13,1,472,472,129
7,节目组,打量着,1,7,a,13,1,856,856,129
8,为了,美元,1,7,a,13,1,672,672,129
9,这次,必须,1,7,a,13,1,776,776,129
10,活动,姑娘,1,7,a,13,1,472,472,129
11,下了,天空,1,7,a,13,1,632,632,129
12,血本。,恐怖。,0,7,a,13,1,593,593,129
0,这个,xxx,0,NA,filler,53,1,666,666,129
1,手机,挪威,0,NA,filler,53,1,998,998,129
2,适配,艺术,0,NA,filler,53,1,694,694,129
3,的,种,0,NA,filler,53,1,506,506,129
4,只有,组织,0,NA,filler,53,1,653,653,129
5,这一种,形式上,1,NA,filler,53,1,721,721,129
6,充电线，,平方米，,0,NA,filler,53,1,610,610,129
7,商家,呼啸,1,NA,filler,53,1,616,616,129
8,大概率,葡萄牙,0,NA,filler,53,1,750,750,129
9,不销售了。,绝大多数。,0,NA,filler,53,1,1176,1176,129
0,电信诈骗,xxx,0,NA,filler,59,1,566,566,129
1,的,哈,1,NA,filler,59,1,1118,1118,129
2,对象,积极,0,NA,filler,59,1,704,704,129
3,不限于,协奏曲,1,NA,filler,59,1,771,771,129
4,有,又,1,NA,filler,59,1,790,790,129
5,老年人，,还不是，,0,NA,filler,59,1,771,771,129
6,很多,峡谷,0,NA,filler,59,1,605,605,129
7,大学生,有助于,1,NA,filler,59,1,794,794,129
8,也,着,1,NA,filler,59,1,663,663,129
9,受骗了。,基础上。,1,NA,filler,59,1,743,743,129
0,窗户,xxx,0,7,a,17,1,583,583,129
1,挨着,沮丧,1,7,a,17,1,1623,1623,129
2,的,种,1,7,a,17,1,720,720,129
3,大门,拒绝,0,7,a,17,1,729,729,129
4,一共,沸腾,0,7,a,17,1,607,607,129
5,有,这,1,7,a,17,1,544,544,129
6,两扇，,蜻蜓，,1,7,a,17,0,640,2080,129
7,老板,演奏,0,7,a,17,1,656,656,129
8,认为,组织,1,7,a,17,1,880,880,129
9,这个,闪耀,0,7,a,17,1,632,632,129
10,布局,残酷,0,7,a,17,1,1098,1098,129
11,不太好。,芭蕾舞。,0,7,a,17,1,631,631,129
0,临时,xxx,0,NA,filler,45,1,583,583,129
1,展示,疲倦,0,NA,filler,45,1,3784,3784,129
2,的,把,0,NA,filler,45,1,608,608,129
3,油画,鼓吹,1,NA,filler,45,0,968,2512,129
4,大约,呼吸,1,NA,filler,45,1,1048,1048,129
5,有,后,1,NA,filler,45,1,440,440,129
6,五六幅，,责任感，,0,NA,filler,45,1,656,656,129
7,馆长,浑浊,0,NA,filler,45,1,720,720,129
8,费了,路径,1,NA,filler,45,1,914,914,129
9,好大力气,家长会上,1,NA,filler,45,1,1007,1007,129
10,安排的。,打击了。,1,NA,filler,45,1,895,895,129
0,办公室,xxx,0,7,c,19,1,4031,4031,129
1,挨着,沮丧,1,7,c,19,1,1248,1248,129
2,的,为,0,7,c,19,1,600,600,129
3,公交站,是与非,0,7,c,19,1,729,729,129
4,加起来,笑眯眯,0,7,c,19,1,616,616,129
5,有,与,1,7,c,19,1,703,703,129
6,五六间，,荧光屏，,0,7,c,19,1,2297,2297,129
7,大家,遗憾,0,7,c,19,1,1990,1990,129
8,都觉得,嫉妒心,1,7,c,19,1,850,850,129
9,非常,告诉,0,7,c,19,1,631,631,129
10,方便。,听说。,1,7,c,19,0,649,2089,129
0,院子,xxx,0,NA,filler,36,1,543,543,129
1,里,三,1,NA,filler,36,1,567,567,129
2,种,而,1,NA,filler,36,1,1009,1009,129
3,的,热,1,NA,filler,36,1,463,463,129
4,亭子,贬值,0,NA,filler,36,1,953,953,129
5,有,玉,0,NA,filler,36,1,863,863,129
6,两个，,官吏，,1,NA,filler,36,1,624,624,129
7,夏天,收缩,1,NA,filler,36,1,825,825,129
8,全家人,羽绒服,1,NA,filler,36,1,1631,1631,129
9,都会,障碍,0,NA,filler,36,1,657,657,129
10,在这里,西北风,1,NA,filler,36,1,687,687,129
11,乘凉。,憔悴。,1,NA,filler,36,1,776,776,129
0,没人,xxx,0,NA,filler,38,1,654,654,129
1,浇灌,当即,0,NA,filler,38,1,1259,1259,129
2,的,我,1,NA,filler,38,1,677,677,129
3,木板,折射,1,NA,filler,38,1,699,699,129
4,总计,炎症,0,NA,filler,38,1,589,589,129
5,有,你,1,NA,filler,38,1,665,665,129
6,三四个，,要知道，,0,NA,filler,38,1,529,529,129
7,藤蔓,撤销,1,NA,filler,38,1,2903,2903,129
8,依旧,羡慕,1,NA,filler,38,0,680,1928,129
9,在,上,0,NA,filler,38,1,929,929,129
10,顽强地,邀请赛,0,NA,filler,38,1,737,737,129
11,生长。,儿童。,1,NA,filler,38,1,750,750,129
0,飞机,xxx,0,7,c,11,1,567,567,129
1,运输,思想,0,7,c,11,1,2920,2920,129
2,的,大,0,7,c,11,1,600,600,129
3,物资,康熙,1,7,c,11,1,785,785,129
4,大概,剥削,0,7,c,11,1,535,535,129
5,有,我,0,7,c,11,1,528,528,129
6,数十架，,哪一年，,0,7,c,11,1,1048,1048,129
7,商人,干燥,1,7,c,11,1,680,680,129
8,希望,温度,1,7,c,11,1,648,648,129
9,能够,意义,0,7,c,11,0,744,2017,129
10,准时,苦闷,1,7,c,11,0,415,1879,129
11,送达。,吱吱。,1,7,c,11,1,1256,1256,129
0,落在,xxx,0,NA,filler,52,1,526,526,129
1,地上,缺乏,1,NA,filler,52,1,744,744,129
2,的,最,0,NA,filler,52,0,552,2472,129
3,有,付,1,NA,filler,52,1,760,760,129
4,两支,天气,1,NA,filler,52,1,1032,1032,129
5,铅笔，,耽误，,1,NA,filler,52,1,681,681,129
6,看起来,优越性,1,NA,filler,52,1,738,738,129
7,都被,舆论,1,NA,filler,52,1,836,836,129
8,摔坏了。,大城市。,0,NA,filler,52,1,801,801,129
0,帐篷,xxx,0,7,b,10,1,541,541,129
1,下,打,0,7,b,10,1,2432,2432,129
2,的,可,1,7,b,10,1,1439,1439,129
3,牡丹,免除,0,7,b,10,1,706,706,129
4,仅仅,仪器,1,7,b,10,1,654,654,129
5,有,你,1,7,b,10,1,625,625,129
6,五六棵，,慢吞吞，,0,7,b,10,1,711,711,129
7,其余的,邀请赛,0,7,b,10,1,673,673,129
8,全部,困难,1,7,b,10,1,791,791,129
9,都在,憔悴,1,7,b,10,1,640,640,129
10,山脚下。,乒乓球。,0,7,b,10,1,752,752,129
0,最近,xxx,0,NA,filler,46,1,511,511,129
1,发生,思想,1,NA,filler,46,1,2023,2023,129
2,的,我,1,NA,filler,46,1,584,584,129
3,雪崩,赚钱,0,NA,filler,46,0,1320,2632,129
4,虽然,精神,0,NA,filler,46,1,504,504,129
5,仅仅,毫无,0,NA,filler,46,1,1520,1520,129
6,有,种,0,NA,filler,46,1,776,776,129
7,一场，,眺望，,1,NA,filler,46,1,464,464,129
8,旅游局,啄木鸟,1,NA,filler,46,1,690,690,129
9,还是,歌唱,0,NA,filler,46,1,597,597,129
10,警告,阶段,0,NA,filler,46,1,625,625,129
11,游客,思想,0,NA,filler,46,1,601,601,129
12,不要,痉挛,0,NA,filler,46,1,857,857,129
13,前往。,纠缠。,0,NA,filler,46,1,1320,1320,129
0,老年人,xxx,0,NA,filler,57,1,590,590,129
1,喜欢,资料,0,NA,filler,57,1,784,784,129
2,听,十,1,NA,filler,57,1,1280,1280,129
3,的,可,0,NA,filler,57,1,511,511,129
4,不仅,化学,0,NA,filler,57,1,816,816,129
5,有,洗,0,NA,filler,57,1,560,560,129
6,戏曲，,召开，,1,NA,filler,57,1,800,800,129
7,流行乐,重要性,1,NA,filler,57,1,1120,1120,129
8,现在,必须,0,NA,filler,57,1,1217,1217,129
9,也,种,0,NA,filler,57,1,552,552,129
10,很,呢,1,NA,filler,57,1,839,839,129
11,受欢迎。,称之为。,1,NA,filler,57,1,2106,2106,129
0,小树林,xxx,0,7,d,20,1,646,646,129
1,附近,一些,0,7,d,20,1,1712,1712,129
2,的,不,1,7,d,20,1,568,568,129
3,操场,灿烂,1,7,d,20,1,945,945,129
4,一共,沸腾,0,7,d,20,1,743,743,129
5,有,雨,0,7,d,20,1,664,664,129
6,两栋，,唾液，,0,7,d,20,1,1034,1034,129
7,其余的,葡萄糖,1,7,d,20,1,823,823,129
8,都在,尺寸,0,7,d,20,1,543,543,129
9,学校,怎样,0,7,d,20,1,568,568,129
10,另一头。,下雨了。,0,7,d,20,1,520,520,129
0,写了,xxx,0,NA,filler,39,1,542,542,129
1,小说,倾向,1,NA,filler,39,1,680,680,129
2,的,散,0,NA,filler,39,1,640,640,129
3,书包,熄灭,0,NA,filler,39,1,816,816,129
4,仅仅,毫无,1,NA,filler,39,1,773,773,129
5,有,都,0,NA,filler,39,1,467,467,129
6,两个，,抵抗，,1,NA,filler,39,1,544,544,129
7,其它的,氧化物,1,NA,filler,39,1,680,680,129
8,全部,告诉,1,NA,filler,39,1,985,985,129
9,遗忘在,大西洋,0,NA,filler,39,1,735,735,129
10,教室里,参谋长,0,NA,filler,39,1,696,696,129
11,了。,还。,0,NA,filler,39,1,736,736,129
0,麦子,xxx,0,7,d,24,1,543,543,129
1,遮住,棒槌,0,7,d,24,1,1112,1112,129
2,的,就,1,7,d,24,1,610,610,129
3,小草,驰骋,0,7,d,24,1,566,566,129
4,大约,销售,1,7,d,24,1,856,856,129
5,有,你,0,7,d,24,1,600,600,129
6,两朵，,凝结，,0,7,d,24,1,744,744,129
7,摄影师,概括性,1,7,d,24,0,1424,5120,129
8,觉得,民族,1,7,d,24,1,680,680,129
9,这个,研究,1,7,d,24,1,560,560,129
10,角度,避免,0,7,d,24,1,664,664,129
11,还不错。,慢吞吞。,1,7,d,24,1,744,744,129
0,响彻云霄,xxx,0,NA,filler,44,1,3254,3254,129
1,的,湖,0,NA,filler,44,1,560,560,129
2,炮响,权益,1,NA,filler,44,1,752,752,129
3,接连,杏仙,1,NA,filler,44,1,791,791,129
4,有,山,1,NA,filler,44,1,640,640,129
5,好几声，,饲养员，,0,NA,filler,44,1,593,593,129
6,周围,综合,0,NA,filler,44,1,1407,1407,129
7,的,开,1,NA,filler,44,1,608,608,129
8,人们,必须,1,NA,filler,44,1,760,760,129
9,都,香,1,NA,filler,44,1,649,649,129
10,惊慌失措。,逻辑思维。,1,NA,filler,44,1,976,976,129
0,客人,xxx,0,8,d,8,1,598,598,129
1,旁边,死亡,1,8,d,8,1,2049,2049,129
2,放着,哲学,0,8,d,8,1,577,577,129
3,的,我,1,8,d,8,1,526,526,129
4,吸管,擅自,1,8,d,8,1,977,977,129
5,好像,宇宙,1,8,d,8,1,727,727,129
6,有,而,1,8,d,8,1,633,633,129
7,好几瓶，,理论上，,1,8,d,8,1,1007,1007,129
8,服务员,物理学,0,8,d,8,1,720,720,129
9,把它们,杠铃上,1,8,d,8,1,640,640,129
10,全部,政策,0,8,d,8,1,515,515,129
11,收起来了。,不害怕了。,0,8,d,8,1,918,918,129
0,山顶,xxx,0,NA,filler,26,1,638,638,129
1,上,面,0,NA,filler,26,1,552,552,129
2,的,字,0,NA,filler,26,1,456,456,129
3,壁画,偏偏,1,NA,filler,26,1,680,680,129
4,合计,癌症,0,NA,filler,26,1,568,568,129
5,有,不,1,NA,filler,26,1,584,584,129
6,十三个，,冰淇淋，,0,NA,filler,26,1,529,529,129
7,很多,改革,1,NA,filler,26,1,1272,1272,129
8,外地人,晚宴后,0,NA,filler,26,1,650,650,129
9,慕名,甘蔗,1,NA,filler,26,1,695,695,129
10,来参观。,想知道。,0,NA,filler,26,1,736,736,129
0,当下,xxx,0,NA,filler,60,1,559,559,129
1,流行的,自觉性,1,NA,filler,60,1,872,872,129
2,社交软件,面目狰狞,1,NA,filler,60,1,703,703,129
3,不止,世纪,1,NA,filler,60,1,528,528,129
4,有,乐,0,NA,filler,60,0,490,2049,129
5,微博，,剥削，,0,NA,filler,60,1,576,576,129
6,小红书,垃圾堆,0,NA,filler,60,1,551,551,129
7,现在,必须,1,NA,filler,60,1,776,776,129
8,也,与,1,NA,filler,60,1,800,800,129
9,很火。,峡谷。,1,NA,filler,60,1,897,897,129
0,窗户,xxx,0,8,b,18,1,471,471,129
1,上,她,0,8,b,18,1,583,583,129
2,系着,宾馆,1,8,b,18,1,664,664,129
3,的,但,1,8,b,18,1,720,720,129
4,绳子,羡慕,1,8,b,18,1,704,704,129
5,一共,沸腾,0,8,b,18,1,680,680,129
6,有,去,0,8,b,18,0,576,1929,129
7,两根，,睡觉，,1,8,b,18,1,816,816,129
8,租客,抨击,0,8,b,18,0,840,2207,129
